latitud,longitud,comuna
"-34,587914","-58,3831032",1
"-34,5896987","-58,3798042",1
"-34,5895294","-58,3801162",1
"-34,5918669","-58,3763722",1
"-34,5920654","-58,3760564",1
"-34,5920994","-58,3750106",1
"-34,5919808","-58,3749208",1
"-34,5918632","-58,3748268",1
"-34,5911626","-58,3741526",1
"-34,5913052","-58,3742031",1
"-34,5914353","-58,374306",1
"-34,5915525","-58,3744088",1
"-34,5917438","-58,374567",1
"-34,5918649","-58,3746561",1
"-34,5919608","-58,3747532",1
"-34,5920721","-58,3748255",1
"-34,5921739","-58,3749072",1
"-34,5922171","-58,3751077",1
"-34,5922808","-58,3750015",1
"-34,5923778","-58,375079",1
"-34,5924472","-58,3749348",1
"-34,5923508","-58,3748498",1
"-34,592255","-58,3747789",1
"-34,5921542","-58,3746994",1
"-34,5920472","-58,3746026",1
"-34,5919359","-58,3745145",1
"-34,5918184","-58,3744183",1
"-34,591596","-58,3742317",1
"-34,5914866","-58,3742035",1
"-34,5911586","-58,3732183",1
"-34,591129","-58,3732124",1
"-34,5912141","-58,3730541",1
"-34,5910983","-58,3733946",1
"-34,5911406","-58,3732674",1
"-34,5898124","-58,3732949",1
"-34,5897045","-58,3732033",1
"-34,5895959","-58,373104",1
"-34,5894659","-58,3730052",1
"-34,5893682","-58,3729227",1
"-34,5890605","-58,37255",1
"-34,5889851","-58,3724858",1
"-34,5889082","-58,3724326",1
"-34,5888282","-58,3724036",1
"-34,5889347","-58,3723733",1
"-34,5890046","-58,3724303",1
"-34,589087","-58,3725071",1
"-34,5892091","-58,3726151",1
"-34,5893889","-58,3728129",1
"-34,5894943","-58,372907",1
"-34,5896193","-58,3730073",1
"-34,5897443","-58,3731176",1
"-34,5898904","-58,3732263",1
"-34,5899266","-58,3731426",1
"-34,5897825","-58,3730215",1
"-34,5895351","-58,3728177",1
"-34,5894161","-58,3727243",1
"-34,5892122","-58,3725331",1
"-34,5891166","-58,3724565",1
"-34,589019","-58,3723775",1
"-34,5889313","-58,3723059",1
"-34,5894057","-58,372191",1
"-34,5896045","-58,3724067",1
"-34,5896099","-58,3724111",1
"-34,5896153","-58,3724156",1
"-34,5896423","-58,3724379",1
"-34,5896693","-58,3724602",1
"-34,5896963","-58,3724826",1
"-34,5904274","-58,3724177",1
"-34,590614","-58,3725782",1
"-34,5904104","-58,3724497",1
"-34,5905502","-58,3726983",1
"-34,5905182","-58,3727583",1
"-34,590481","-58,3728283",1
"-34,5904544","-58,3728784",1
"-34,5904278","-58,3729284",1
"-34,590567","-58,3731644",1
"-34,5906391","-58,3732235",1
"-34,590677","-58,373283",1
"-34,5881346","-58,3683366",1
"-34,5889699","-58,3690615",1
"-34,5863602","-58,3675286",1
"-34,5863004","-58,3675142",1
"-34,5863085","-58,3675206",1
"-34,5882697","-58,369011",1
"-34,5893401","-58,3699225",1
"-34,5894145","-58,369917",1
"-34,5850625","-58,3699569",1
"-34,5858102","-58,3740545",1
"-34,5860676","-58,3735426",1
"-34,585556","-58,3744694",1
"-34,5856608","-58,3742846",1
"-34,5859276","-58,3738461",1
"-34,5860324","-58,3736383",1
"-34,5860896","-58,373546",1
"-34,5863085","-58,3731477",1
"-34,6529016","-58,4258443",4
"-34,6544786","-58,4274891",4
"-34,6555367","-58,4285955",4
"-34,6547548","-58,4261903",4
"-34,651493","-58,4232519",4
"-34,57152","-58,4415768",14
"-34,57142","-58,4422356",13
"-34,6530194","-58,4211272",4
"-34,57107","-58,4428976",13
"-34,57081","-58,4434042",13
"-34,6528326","-58,4216791",4
"-34,56901","-58,4465499",14
"-34,56886","-58,4473442",13
"-34,6572115","-58,4236231",4
"-34,56857","-58,4479065",13
"-34,56834","-58,4483705",13
"-34,56813","-58,4487805",13
"-34,6585639","-58,42661",4
"-34,56768","-58,4491382",13
"-34,6585989","-58,426689",4
"-34,56756","-58,4493476",13
"-34,56714","-58,4501351",13
"-34,6586548","-58,4256117",4
"-34,5669","-58,4510583",13
"-34,56665","-58,4515037",13
"-34,56637","-58,4520395",13
"-34,567101","-58,4539463",13
"-34,6567534","-58,4215593",4
"-34,5681735","-58,455743",13
"-34,6552521","-58,417063",4
"-34,65532","-58,4173114",4
"-34,6550641","-58,4171076",4
"-34,570415","-58,4586757",13
"-34,6548725","-58,41761",4
"-34,572352","-58,4606683",13
"-34,5723718","-58,4606888",13
"-34,5757361","-58,4627513",15
"-34,6635125","-58,4712129",8
"-34,6574718","-58,4793698",9
"-34,5763168","-58,4610563",13
"-34,6576401","-58,4791582",9
"-34,6550164","-58,4177608",4
"-34,5759205","-58,459798",13
"-34,6591123","-58,4773233",8
"-34,5758783","-58,4597969",13
"-34,659186","-58,4772288",8
"-34,6609808","-58,4749452",8
"-34,6612716","-58,4745745",8
"-34,5735119","-58,4614078",13
"-34,6622906","-58,4731862",9
"-34,6650347","-58,4707079",8
"-34,6649673","-58,4705941",8
"-34,5731993","-58,4597091",13
"-34,6663214","-58,4722253",8
"-34,6663729","-58,4722804",8
"-34,6674434","-58,4733152",8
"-34,6668095","-58,4725767",8
"-34,5713486","-58,4573388",13
"-34,6661173","-58,4717555",8
"-34,6650348","-58,4704822",8
"-34,6650053","-58,4704475",8
"-34,6648373","-58,4702495",8
"-34,5759393","-58,4486851",13
"-34,66817","-58,480881",8
"-34,5766382","-58,4495657",13
"-34,5754287","-58,4522386",13
"-34,5740571","-58,4548889",13
"-34,5749154","-58,4561155",13
"-34,5761766","-58,4534327",13
"-34,5769512","-58,4516575",13
"-34,5778673","-58,4497736",13
"-34,5792078","-58,4515859",13
"-34,5803466","-58,4509727",13
"-34,5794583","-58,4504196",13
"-34,578289","-58,4494843",13
"-34,5782189","-58,4494419",13
"-34,5777645","-58,4494061",13
"-34,5776912","-58,4493668",13
"-34,5863659","-58,3730496",1
"-34,5865183","-58,3727495",1
"-34,5763184","-58,4484123",13
"-34,5758571","-58,4483883",13
"-34,5718142","-58,4458458",13
"-34,5712407","-58,4457236",13
"-34,5703756","-58,4450304",13
"-34,6010165","-58,4044393",3
"-34,6011947","-58,4044963",3
"-34,6014249","-58,40457",3
"-34,6023846","-58,4048349",3
"-34,6030342","-58,4049877",3
"-34,6037707","-58,4051737",3
"-34,6041282","-58,4052666",3
"-34,6052111","-58,4055303",3
"-34,6057461","-58,4056564",3
"-34,606114","-58,4057438",3
"-34,6067352","-58,4059026",3
"-34,6073089","-58,4059797",3
"-34,607141","-58,4059506",3
"-34,6079279","-58,406004",3
"-34,6081498","-58,4059854",3
"-34,6081711","-58,4059836",3
"-34,6090958","-58,4058965",3
"-34,6093655","-58,405883",3
"-34,6114268","-58,4056953",3
"-34,6115681","-58,405665",3
"-34,6116604","-58,4056452",3
"-34,6125389","-58,4054296",3
"-34,614256","-58,405137",3
"-34,614168","-58,404796",3
"-34,6148721","-58,4047367",3
"-34,6151907","-58,404684",3
"-34,6153243","-58,4046003",3
"-34,618949","-58,403428",3
"-34,6191623","-58,4033056",3
"-34,6244671","-58,4021254",3
"-34,6257884","-58,4017137",3
"-34,6262662","-58,4017108",3
"-34,6284871","-58,4012492",3
"-34,6384722","-58,5291212",9
"-34,6384307","-58,5290627",9
"-34,6345988","-58,5245351",9
"-34,6340464","-58,5218494",9
"-34,6340271","-58,5217211",9
"-34,63453","-58,5072057",10
"-34,6541911","-58,4992129",9
"-34,6335903","-58,5214323",10
"-34,6336846","-58,5218158",10
"-34,659247","-58,5124914",9
"-34,63826","-58,5260226",9
"-34,6622993","-58,5136706",9
"-34,6610367","-58,5156053",9
"-34,6627448","-58,5164212",9
"-34,6477982","-58,4157623",4
"-34,6480014","-58,4159094",4
"-34,6474665","-58,4155222",4
"-34,6474675","-58,4155219",4
"-34,6470537","-58,414961",4
"-34,6422574","-58,4153814",4
"-34,55365986","-58,43436291",14
"-34,6627954","-58,4732051",8
"-34,6415522","-58,4156924",4
"-34,5541503","-58,4337443",14
"-34,6654847","-58,4742987",8
"-34,6659869","-58,4745009",8
"-34,667227","-58,475122",8
"-34,6677095","-58,4756277",8
"-34,6386048","-58,4130864",4
"-34,6720682","-58,4771478",8
"-34,6387581","-58,4130463",4
"-34,5572151","-58,429969",14
"-34,6744541","-58,4782359",8
"-34,6382874","-58,4119182",4
"-34,6747032","-58,4783118",8
"-34,5576164","-58,4293129",14
"-34,6383194","-58,4121005",4
"-34,6771338","-58,4795009",8
"-34,559445","-58,426957",14
"-34,6756065","-58,4777253",8
"-34,5604522","-58,4257543",14
"-34,5606005","-58,425567",14
"-34,6722423","-58,4761286",8
"-34,6700035","-58,4751094",8
"-34,6664035","-58,4734677",8
"-34,560749","-58,425293",14
"-34,6684842","-58,4744377",8
"-34,6673975","-58,4739261",8
"-34,6653578","-58,4729839",8
"-34,6642195","-58,4724915",8
"-34,5609249","-58,4268395",14
"-34,6501557","-58,4164732",4
"-34,5602173","-58,427963",14
"-34,65035","-58,4161689",4
"-34,65134","-58,4165086",4
"-34,65125","-58,4161945",4
"-34,6526594","-58,4165077",4
"-34,6538743","-58,4163036",4
"-34,6549578","-58,4162423",4
"-34,6550428","-58,4162455",4
"-34,6552697","-58,4162536",4
"-34,6558643","-58,4166296",4
"-34,6002973","-58,4044144",3
"-34,6003747","-58,4044392",3
"-34,6534814","-58,4165903",4
"-34,6011293","-58,4046803",3
"-34,6015852","-58,4048263",3
"-34,6016952","-58,4048615",3
"-34,6021093","-58,4049671",3
"-34,6519865","-58,4170057",4
"-34,6023488","-58,4050235",3
"-34,6518559","-58,41737",4
"-34,6028437","-58,4051399",3
"-34,6029518","-58,4051653",3
"-34,6029698","-58,4051696",3
"-34,6053717","-58,4057594",3
"-34,6060962","-58,4059418",3
"-34,6061759","-58,4059607",3
"-34,6068884","-58,4061186",3
"-34,6070176","-58,4061572",3
"-34,6071095","-58,4061719",3
"-34,6073568","-58,4061939",3
"-34,60855","-58,4061553",3
"-34,61016","-58,4065521",3
"-34,6115653","-58,4058329",3
"-34,6117034","-58,4058181",3
"-34,6120119","-58,4057688",3
"-34,614098","-58,405772",3
"-34,613898","-58,405245",3
"-34,614098","-58,405772",3
"-34,6179174","-58,4039484",3
"-34,6181384","-58,4038714",3
"-34,6219043","-58,4027158",3
"-34,6233602","-58,4023754",3
"-34,6235074","-58,4023416",3
"-34,6459528","-58,4965009",9
"-34,6460915","-58,4966514",9
"-34,647456","-58,4981333",9
"-34,6475646","-58,4982512",9
"-34,6487683","-58,4995565",9
"-34,6489529","-58,4997568",9
"-34,6506139","-58,5015589",9
"-34,650992","-58,5019691",9
"-34,6532755","-58,5044613",9
"-34,6534287","-58,5046215",9
"-34,5833446","-58,3968082",2
"-34,5834071","-58,3963327",2
"-34,6548028","-58,5063099",9
"-34,654814","-58,506325",9
"-34,6559098","-58,507817",9
"-34,5807542","-58,3977195",2
"-34,6577187","-58,5104033",9
"-34,5832924","-58,3923701",2
"-34,6589049","-58,5122505",9
"-34,5833298","-58,392288",2
"-34,5841178","-58,3898856",2
"-34,5843161","-58,3897046",2
"-34,5843067","-58,3894426",2
"-34,5843844","-58,3892422",2
"-34,661373","-58,5165805",9
"-34,6613531","-58,5165455",9
"-34,584481","-58,38937",2
"-34,5842273","-58,3896488",2
"-34,5849651","-58,3920106",2
"-34,5849766","-58,3922753",9
"-34,585312","-58,3927125",2
"-34,58451281","-58,39268191",2
"-34,5845543","-58,3925444",2
"-34,5860593","-58,39457",2
"-34,5868375","-58,3957164",2
"-34,587151","-58,3966905",2
"-34,5888451","-58,3906244",2
"-34,589722","-58,3894983",2
"-34,5895193","-58,3892737",2
"-34,5882163","-58,3878183",2
"-34,5870798","-58,3863529",2
"-34,5869341","-58,3855325",2
"-34,5869975","-58,3854161",2
"-34,5870663","-58,3852896",2
"-34,5868039","-58,3851047",2
"-34,5868578","-58,3850045",2
"-34,5853351","-58,3889417",2
"-34,5852271","-58,3892543",2
"-34,55619","-58,4616481",13
"-34,55588","-58,4619372",13
"-34,55561","-58,4621943",13
"-34,55514","-58,4626415",13
"-34,55319","-58,4645751",13
"-34,55291","-58,4648003",13
"-34,55253","-58,4651109",13
"-34,55215","-58,4654189",13
"-34,55183","-58,4656801",13
"-34,5495985","-58,4675996",13
"-34,5493959","-58,4677541",13
"-34,549227","-58,4678816",13
"-34,5462263","-58,4702061",13
"-34,5457963","-58,4705258",13
"-34,5435398","-58,4721739",13
"-34,5427998","-58,4727494",13
"-34,5404906","-58,4675353",13
"-34,54284","-58,46202",13
"-34,54687","-58,457",13
"-34,55066","-58,45297",13
"-34,594122","-58,3901157",2
"-34,5898235","-58,3878419",2
"-34,5871659","-58,3900268",2
"-34,6575413","-58,4162284",4
"-34,6564362","-58,4151605",4
"-34,6553279","-58,4140274",4
"-34,656053","-58,415162",4
"-34,6522402","-58,4153441",4
"-34,6521764","-58,4157059",4
"-34,6517364","-58,4155684",4
"-34,6517243","-58,4156582",4
"-34,6509221","-58,4167093",4
"-34,5828125","-58,4442597",13
"-34,5824341","-58,4463258",15
"-34,5824025","-58,4463994",15
"-34,580499","-58,450673",13
"-34,5805228","-58,450624",13
"-34,5794095","-58,4540124",13
"-34,5792032","-58,4546554",13
"-34,578276","-58,458805",13
"-34,5782531","-58,4592275",13
"-34,5782451","-58,4593597",13
"-34,5804392","-58,4490644",13
"-34,579218","-58,444706",13
"-34,5809289","-58,4445634",13
"-34,5765857","-58,4439155",13
"-34,6634905","-58,4721509",8
"-34,6633571","-58,4721026",8
"-34,6508908","-58,4166639",4
"-34,6521433","-58,4155595",4
"-34,6564808","-58,4152408",4
"-34,6593275","-58,4691234",8
"-34,6596369","-58,4689127",8
"-34,659819","-58,468478",8
"-34,6605179","-58,467715",8
"-34,6625937","-58,4698151",8
"-34,6609479","-58,4678223",8
"-34,6625197","-58,4694004",8
"-34,6748488","-58,4822985",8
"-34,676736","-58,4846231",8
"-34,6786318","-58,4867712",8
"-34,6781076","-58,485932",8
"-34,6751401","-58,4824203",8
"-34,6735568","-58,4805555",8
"-34,5557834","-58,463303",13
"-34,5560598","-58,4635483",13
"-34,5561532","-58,4640085",13
"-34,5562784","-58,4642479",13
"-34,5570493","-58,4654364",13
"-34,5576274","-58,4668293",13
"-34,5576702","-58,4669112",13
"-34,5577008","-58,4674264",13
"-34,5542748","-58,4703831",13
"-34,554062","-58,470961",13
"-34,5516009","-58,4725367",13
"-34,5499433","-58,4700629",12
"-34,54874","-58,4679005",13
"-34,541675","-58,469638",13
"-34,5758825","-58,4432628",13
"-34,5784785","-58,4401152",13
"-34,55558","-58,44859",13
"-34,55323","-58,45063",13
"-34,55026","-58,45311",13
"-34,55077","-58,45288",13
"-34,55242","-58,45151",13
"-34,55415","-58,44998",13
"-34,55689","-58,44765",13
"-34,5569363","-58,4456026",13
"-34,5554604","-58,4431386",13
"-34,5553045","-58,4454448",13
"-34,5552052","-58,4475458",13
"-34,554256","-58,4459473",13
"-34,5519091","-58,4419683",13
"-34,5539761","-58,4408368",13
"-34,5541011","-58,4408591",13
"-34,5534266","-58,4399174",13
"-34,5534118","-58,4518184",13
"-34,55475","-58,4540768",13
"-34,5563474","-58,4569408",13
"-34,5580483","-58,4596264",13
"-34,558105","-58,4597219",13
"-34,55273","-58,438522",13
"-34,5544282","-58,4355302",13
"-34,5539063","-58,4357044",13
"-34,5474739","-58,4447982",13
"-34,5469616","-58,4481965",13
"-34,5468859","-58,4481349",13
"-34,5466833","-58,4505583",13
"-34,546311","-58,451616",13
"-34,5453901","-58,4512166",13
"-34,6479545","-58,3893732",4
"-34,6504332","-58,389175",4
"-34,6507643","-58,3891486",4
"-34,6554613","-58,3887751",4
"-34,6580947","-58,3885643",4
"-34,6587846","-58,3884839",4
"-34,6572859","-58,3884196",4
"-34,6571629","-58,3884294",4
"-34,6542293","-58,3886616",4
"-34,6504805","-58,3889247",4
"-34,6499554","-58,3889753",4
"-34,6480084","-58,3891571",4
"-34,642689","-58,389582",4
"-34,6420365","-58,3896547",4
"-34,6426471","-58,3898025",4
"-34,6426755","-58,3897246",4
"-34,651438","-58,3949432",4
"-34,6510382","-58,4009434",4
"-34,6510141","-58,4007051",4
"-34,6512285","-58,400919",4
"-34,6515942","-58,3956861",4
"-34,6514255","-58,3923905",4
"-34,6512617","-58,3894526",4
"-34,5687044","-58,4580217",13
"-34,5676983","-58,4586188",13
"-34,5666039","-58,4598356",13
"-34,6797397","-58,4856081",8
"-34,5654366","-58,4605897",13
"-34,676748","-58,4889694",8
"-34,5645651","-58,4616021",13
"-34,5639976","-58,4623485",13
"-34,5613871","-58,4641035",13
"-34,5607892","-58,4647737",13
"-34,5597578","-58,4625861",13
"-34,5596774","-58,462374",13
"-34,5577972","-58,4605123",13
"-34,5580655","-58,4602783",13
"-34,5586629","-58,459663",13
"-34,5588575","-58,4593279",13
"-34,55945","-58,4587462",13
"-34,55957","-58,4586443",13
"-34,55982","-58,4584228",13
"-34,56036","-58,4582894",13
"-34,56066","-58,4580294",13
"-34,561","-58,4577435",13
"-34,6705252","-58,4954353",8
"-34,6752737","-58,4907221",8
"-34,6763094","-58,489643",8
"-34,6784331","-58,4873016",8
"-34,56129","-58,4571723",13
"-34,680786","-58,4845622",8
"-34,6755993","-58,4902041",8
"-34,6704895","-58,4952049",8
"-34,6702627","-58,495423",8
"-34,6732192","-58,4925766",8
"-34,6793771","-58,4855984",8
"-34,6742212","-58,4796419",8
"-34,6768687","-58,4798076",8
"-34,6784743","-58,4816897",8
"-34,6799184","-58,4833808",8
"-34,6797807","-58,4910721",8
"-34,6793495","-58,4890925",8
"-34,6767598","-58,4897634",8
"-34,6765956","-58,4931611",8
"-34,6783749","-58,4910171",8
"-34,6769058","-58,4897549",8
"-34,6517905","-58,3954487",4
"-34,6569413","-58,3917963",4
"-34,6542218","-58,4033715",4
"-34,6547148","-58,403108",4
"-34,6404312","-58,3902137",4
"-34,58123","-58,4294952",14
"-34,585","-58,4344466",14
"-34,5876681","-58,4398907",14
"-34,5847208","-58,444338",14
"-34,5836977","-58,4438137",14
"-34,5858664","-58,4407188",14
"-34,5859157","-58,4406482",14
"-34,5827919","-58,440527",14
"-34,5840412","-58,4384535",14
"-34,5855487","-58,4379865",14
"-34,5834307","-58,4371523",14
"-34,5836184","-58,4375735",14
"-34,5791834","-58,4403453",14
"-34,6719862","-58,4678009",8
"-34,6715483","-58,471291",8
"-34,6716419","-58,4691139",8
"-34,6699021","-58,471407",8
"-34,6680397","-58,4738106",8
"-34,6674745","-58,4730134",8
"-34,6699318","-58,4698528",8
"-34,6719186","-58,4696577",8
"-34,6775554","-58,4757686",8
"-34,6776207","-58,4758425",8
"-34,6788941","-58,4773043",8
"-34,6806035","-58,479267",8
"-34,6793434","-58,477477",8
"-34,6775052","-58,4753676",8
"-34,6774398","-58,4752925",8
"-34,6759211","-58,4736627",8
"-34,6757461","-58,4734711",8
"-34,6700569","-58,4719057",8
"-34,6702188","-58,472078",8
"-34,671706","-58,4736602",8
"-34,67349","-58,4755663",8
"-34,675084","-58,4773299",8
"-34,6752053","-58,4774126",8
"-34,6765532","-58,4766581",8
"-34,6742415","-58,47415",8
"-34,6759872","-58,477013",8
"-34,6760226","-58,4769671",8
"-34,6761472","-58,4768063",8
"-34,677652","-58,4748476",8
"-34,6822735","-58,4737012",8
"-34,6809055","-58,4736234",8
"-34,6786741","-58,4765056",8
"-34,6804202","-58,4757765",8
"-34,681998","-58,473732",8
"-34,6838681","-58,4730669",8
"-34,690388","-58,4650169",8
"-34,6841052","-58,473181",8
"-34,6847089","-58,4787087",8
"-34,6865361","-58,4767508",8
"-34,6883848","-58,4743303",8
"-34,5834574","-58,4904802",12
"-34,5839593","-58,4872077",15
"-34,5816726","-58,4832665",15
"-34,5794458","-58,4794318",15
"-34,5788598","-58,4784367",15
"-34,5769147","-58,4750071",15
"-34,5762949","-58,4734518",15
"-34,5757623","-58,4729857",15
"-34,5757278","-58,47292",15
"-34,6390126","-58,5216539",9
"-34,639148","-58,518982",9
"-34,5675517","-58,4749982",12
"-34,5685586","-58,4766878",12
"-34,5686958","-58,476918",12
"-34,5701727","-58,4788688",12
"-34,570518","-58,4801023",12
"-34,5713688","-58,4814173",12
"-34,5714279","-58,4815976",12
"-34,5744701","-58,4750499",12
"-34,5779702","-58,4270203",14
"-34,5777447","-58,4277839",14
"-34,5775782","-58,4282724",14
"-34,576963","-58,430706",14
"-34,5768225","-58,43117",14
"-34,5673066","-58,4814284",12
"-34,5765634","-58,431951",14
"-34,5765336","-58,4320301",14
"-34,5659901","-58,4825654",12
"-34,5758538","-58,4344741",14
"-34,5733115","-58,4387954",14
"-34,5642423","-58,4842301",12
"-34,5730415","-58,4392853",14
"-34,5622945","-58,4860592",12
"-34,5776941","-58,4328866",14
"-34,5777095","-58,4329041",14
"-34,5782543","-58,4296523",14
"-34,5782806","-58,4277373",14
"-34,5782541","-58,427707",14
"-34,5801131","-58,437435",14
"-34,5772549","-58,4341551",14
"-34,5820677","-58,4357894",14
"-34,5580393","-58,4672983",13
"-34,672248","-58,468647",8
"-34,6720363","-58,467462",8
"-34,5609062","-58,4729312",12
"-34,5615863","-58,4746255",12
"-34,686072","-58,4740674",8
"-34,5624667","-58,4759338",12
"-34,6929192","-58,4650218",8
"-34,6933117","-58,4660237",8
"-34,5628439","-58,4769895",12
"-34,6881142","-58,4711993",8
"-34,6861111","-58,4755207",8
"-34,5645834","-58,480507",12
"-34,6834002","-58,4791091",8
"-34,5646569","-58,4806482",12
"-34,56503","-58,4809663",12
"-34,5655183","-58,482262",12
"-34,5660927","-58,4830495",12
"-34,5629679","-58,4583511",13
"-34,6883294","-58,4759369",8
"-34,5667438","-58,4846178",12
"-34,6874617","-58,4770811",8
"-34,5669917","-58,4848038",12
"-34,5617574","-58,4563393",13
"-34,5615748","-58,4560114",13
"-34,6856893","-58,4794139",8
"-34,5610405","-58,4551163",13
"-34,5610894","-58,4551985",13
"-34,6840721","-58,4815629",8
"-34,5689748","-58,4888475",12
"-34,5601211","-58,4535629",13
"-34,5597124","-58,4528764",13
"-34,5595379","-58,4525838",13
"-34,5690331","-58,488916",12
"-34,5594847","-58,4524464",13
"-34,5600058","-58,4530292",13
"-34,5601488","-58,4532694",13
"-34,5684966","-58,4836474",12
"-34,5612706","-58,4551453",13
"-34,677724","-58,4727155",8
"-34,5613775","-58,4553249",13
"-34,5676373","-58,482646",12
"-34,5614666","-58,4554746",13
"-34,6793362","-58,4706507",8
"-34,6811013","-58,4684146",8
"-34,6805781","-58,4689426",8
"-34,6787848","-58,4712183",8
"-34,5638445","-58,4759733",12
"-34,562699","-58,474081",12
"-34,564221","-58,471079",12
"-34,5626026","-58,4710409",12
"-34,5609662","-58,4724643",12
"-34,559632","-58,4731587",12
"-34,6765293","-58,4741277",8
"-34,5590029","-58,4738686",12
"-34,55761","-58,4776081",12
"-34,5635238","-58,4688107",12
"-34,5617859","-58,4703215",12
"-34,5601318","-58,4711115",12
"-34,5610675","-58,4693917",12
"-34,5620654","-58,4670225",12
"-34,6542787","-58,4397372",7
"-34,6474837","-58,4488052",7
"-34,6459926","-58,4506313",7
"-34,6457456","-58,4509384",7
"-34,6441224","-58,4534779",7
"-34,6440119","-58,4535976",7
"-34,6439073","-58,4537112",7
"-34,642671","-58,4550524",7
"-34,6412685","-58,4565669",7
"-34,6433008","-58,4545715",7
"-34,6432666","-58,4546085",7
"-34,6452981","-58,4522329",7
"-34,6471461","-58,4493464",7
"-34,6554694","-58,4387118",8
"-34,6561804","-58,4385088",8
"-34,6551306","-58,438053",7
"-34,65333","-58,4346318",8
"-34,6527126","-58,4342743",7
"-34,6507473","-58,4318901",7
"-34,6509527","-58,4523184",7
"-34,650415","-58,4588646",7
"-34,650782","-58,4550386",7
"-34,65103","-58,4524685",7
"-34,6511448","-58,4437032",7
"-34,650736","-58,432238",7
"-34,6484955","-58,4397655",7
"-34,6504447","-58,4434512",7
"-34,6472068","-58,4369373",7
"-34,6463418","-58,4351629",7
"-34,636922","-58,4455344",7
"-34,6349643","-58,4471112",7
"-34,6353512","-58,4471652",7
"-34,6372133","-58,4454529",7
"-34,6416597","-58,4432117",7
"-34,6407018","-58,4468616",7
"-34,6389322","-58,4491855",7
"-34,5650805","-58,4545092",13
"-34,640579","-58,447511",7
"-34,642676","-58,44474",7
"-34,6432173","-58,4435993",7
"-34,5661271","-58,45441",13
"-34,5671188","-58,4550764",13
"-34,5671136","-58,4539678",13
"-34,5671618","-58,456177",13
"-34,568268","-58,4576071",13
"-34,568389","-58,45762",13
"-34,5703782","-58,4586371",13
"-34,5704516","-58,4591465",13
"-34,5707409","-58,4606626",13
"-34,5715996","-58,4629178",13
"-34,570871","-58,4638735",13
"-34,5695741","-58,4647163",13
"-34,5689353","-58,4655537",13
"-34,5672038","-58,4670514",13
"-34,5673806","-58,4702773",13
"-34,5723906","-58,4643983",13
"-34,5748102","-58,4632565",13
"-34,6796336","-58,4679696",8
"-34,6786185","-58,4692302",8
"-34,6769955","-58,4713374",8
"-34,6756442","-58,4730805",8
"-34,673917","-58,4753095",8
"-34,6738194","-58,4754354",8
"-34,6849753","-58,4685248",8
"-34,6868944","-58,4660309",8
"-34,6885954","-58,4638846",8
"-34,6900021","-58,4653315",8
"-34,6882774","-58,4640001",8
"-34,6870499","-58,465564",8
"-34,6852382","-58,4678975",8
"-34,684057","-58,4693994",8
"-34,6805882","-58,4661881",8
"-34,682709","-58,4684188",8
"-34,5661579","-58,4839638",12
"-34,6836941","-58,4694838",8
"-34,5644271","-58,4855755",12
"-34,5625237","-58,487334",12
"-34,5613782","-58,4882195",12
"-34,5623348","-58,4902433",12
"-34,6871763","-58,4770811",8
"-34,6824636","-58,4664401",8
"-34,6828077","-58,4661213",8
"-34,6828921","-58,4660097",8
"-34,683787","-58,4651537",8
"-34,684284","-58,464698",8
"-34,6858441","-58,4636658",8
"-34,6856281","-58,4638832",8
"-34,687482","-58,462018",8
"-34,6876508","-58,4618815",8
"-34,5732647","-58,5034694",12
"-34,6879874","-58,4615257",8
"-34,6879741","-58,4610774",8
"-34,6877432","-58,461321",8
"-34,687555","-58,461522",8
"-34,683066","-58,465451",8
"-34,5736224","-58,5027373",12
"-34,6829348","-58,4655802",8
"-34,6827749","-58,4657369",8
"-34,5753798","-58,5004662",12
"-34,6830295","-58,4685712",8
"-34,6805222","-58,4658243",8
"-34,5769143","-58,4984884",12
"-34,5778753","-58,497084",12
"-34,5795159","-58,4909246",12
"-34,5794171","-58,4907544",12
"-34,5779475","-58,4882737",12
"-34,5779305","-58,4882439",12
"-34,5767007","-58,4861094",12
"-34,5757587","-58,4844738",12
"-34,5751659","-58,4834233",12
"-34,5742689","-58,4795071",12
"-34,5759453","-58,4772062",12
"-34,5720813","-58,4787149",12
"-34,57278","-58,48123",12
"-34,5728169","-58,4814345",12
"-34,6589304","-58,4298929",8
"-34,6599998","-58,4333677",8
"-34,6585043","-58,4306423",8
"-34,6602991","-58,4334236",8
"-34,662378","-58,44321",8
"-34,6621401","-58,4394657",8
"-34,6597149","-58,4425142",8
"-34,6594225","-58,4405995",8
"-34,5616705","-58,4445641",13
"-34,6585843","-58,4354808",8
"-34,561018","-58,4458456",13
"-34,5608033","-58,4461829",13
"-34,559484","-58,44899",13
"-34,6557709","-58,4545592",8
"-34,5593909","-58,4491453",13
"-34,6545826","-58,4565239",8
"-34,5589371","-58,4499531",13
"-34,5589953","-58,449884",13
"-34,5577906","-58,4518832",13
"-34,5596009","-58,4544589",13
"-34,5597916","-58,4557722",13
"-34,5582326","-58,4573458",13
"-34,5594743","-58,4594393",13
"-34,5610008","-58,4620204",13
"-34,5616365","-58,4608477",13
"-34,5612635","-58,4577228",13
"-34,5628386","-58,4603988",13
"-34,562684","-58,4626295",13
"-34,5632728","-58,46416",13
"-34,562434","-58,4666625",13
"-34,5625593","-58,4668317",13
"-34,5638277","-58,4686767",13
